Datum - Hlavní město Praha;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
29.01.2021;940;631;98;60;17;12;5390;4777;10167;34;64;39;24;60;53;65;89;109;88;54;56;45;38;37;28;22;20;15;1;0;0;1;0;5;7;10;13;18;13;33;33;74;95;116;80;132;0;0;0;0;0;0;0;0;1;2;1;1;3;11;20;18;25;10;6;0;0;0;0;0;0;1;0;1;1;1;3;3;3;5;11;10;7;14;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;5;0
30.01.2021;451;576;109;48;20;12;3158;2427;5585;14;36;22;11;18;33;45;36;42;42;33;33;21;16;18;13;8;9;1;1;0;0;0;0;2;7;10;12;14;13;28;26;61;86;106;80;130;0;0;0;0;0;0;0;1;0;3;2;2;3;10;22;21;27;11;7;0;0;0;0;0;0;0;1;2;1;2;4;3;1;2;3;7;8;14;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;4;0
31.01.2021;331;572;110;45;14;12;2481;1414;3895;9;18;17;16;16;16;27;27;35;40;19;21;16;12;5;13;7;17;0;1;0;0;1;0;3;8;10;13;15;12;30;26;58;87;106;76;126;0;0;0;0;0;0;0;2;0;3;1;4;6;9;20;20;26;11;8;0;0;0;0;1;0;1;1;0;2;1;1;5;2;4;6;10;5;6;0;0;0;0;0;0;0;1;0;0;0;2;3;0;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;5;0
01.02.2021;812;636;119;91;14;5;7155;3990;11145;22;50;25;30;30;50;68;77;68;86;62;49;49;25;41;25;24;26;5;1;0;0;1;1;3;8;14;15;17;17;33;34;59;94;111;91;137;0;0;0;0;0;0;0;1;1;3;1;5;7;11;20;24;28;9;9;0;0;0;0;0;1;1;1;4;2;3;5;3;8;3;8;13;19;20;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;5;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0
02.02.2021;991;670;121;87;17;10;4897;4315;9212;39;63;36;44;30;55;91;86;98;89;58;69;46;55;31;37;20;38;6;0;1;0;1;1;4;7;14;15;17;19;36;33;64;98;110;101;149;0;0;0;0;0;0;0;0;1;3;2;5;8;9;21;24;28;12;8;0;0;1;0;0;0;1;0;2;2;4;2;5;1;8;10;12;13;26;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;3;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;3;0
03.02.2021;995;681;124;77;23;15;4879;4901;9780;29;56;29;34;47;69;70;73;98;104;80;68;59;43;36;32;19;17;32;0;0;0;0;1;3;7;14;15;17;19;36;33;66;98;111;103;158;0;0;0;0;0;0;0;0;3;3;3;6;11;9;23;22;23;11;10;0;0;0;0;0;0;0;2;2;2;1;1;3;2;8;15;13;9;19;0;0;0;0;0;0;0;0;2;0;2;1;3;0;4;5;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;8;0
04.02.2021;1082;704;130;92;20;11;5708;3860;9568;37;71;50;35;44;57;83;98;111;100;90;70;53;45;50;37;27;20;4;3;1;0;0;2;3;8;19;18;14;20;33;37;64;101;117;105;159;0;0;0;0;0;0;0;0;3;3;4;5;12;11;19;22;29;12;10;0;3;1;0;0;1;0;2;6;4;2;3;3;8;3;11;14;13;18;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;5;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;6;0
05.02.2021;909;701;125;58;8;11;6590;4728;11318;25;58;46;28;35;49;86;84;77;83;57;76;46;43;42;39;13;18;4;3;0;0;0;2;2;9;20;17;16;19;36;36;65;100;118;101;157;0;0;0;0;0;0;0;0;2;3;4;5;11;10;21;22;23;13;11;0;0;0;0;0;0;0;1;1;2;3;3;4;3;6;9;9;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;5;2;0
06.02.2021;600;685;131;63;17;14;3275;2405;5680;17;34;29;22;23;29;54;58;62;57;38;46;38;26;14;18;16;15;4;2;0;0;0;1;1;8;19;16;14;20;35;37;65;98;113;103;153;0;0;0;0;0;0;0;0;3;3;4;6;11;10;21;25;24;12;12;0;0;0;0;0;0;0;0;3;0;1;2;6;4;6;11;11;10;9;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;9;0
07.02.2021;340;688;142;44;23;10;2853;1312;4165;8;20;12;10;12;22;32;29;33;28;22;30;21;14;9;12;13;12;1;2;0;0;0;1;2;10;18;17;15;20;35;38;67;96;115;101;151;0;0;0;0;0;0;0;0;3;4;3;4;14;10;22;29;30;10;13;0;0;0;0;0;0;1;2;0;1;2;2;3;3;6;4;8;3;9;0;0;0;0;0;0;0;0;0;1;0;0;4;2;2;5;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;3;0
08.02.2021;1215;732;144;71;22;9;6919;4106;11025;36;70;48;45;55;83;107;120;137;125;78;86;61;58;38;23;13;23;9;1;0;0;0;2;4;6;18;19;16;24;35;40;78;103;122;102;162;0;0;0;0;0;0;0;0;3;2;5;4;14;9;23;32;30;10;12;0;0;0;0;0;1;2;0;2;3;1;4;2;3;12;10;10;6;15;0;0;0;0;0;0;0;0;0;0;2;1;2;0;3;4;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;0
09.02.2021;1181;760;137;81;22;14;4777;4590;9367;35;92;54;36;38;88;86;108;128;121;94;67;58;34;40;31;29;34;8;2;0;0;0;2;5;8;20;20;15;27;32;44;85;105;122;109;164;0;0;0;0;0;0;0;0;0;2;6;3;11;12;22;32;26;9;14;0;1;0;0;0;0;2;2;3;1;1;5;4;7;11;10;8;13;13;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;3;5;1;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;2;5;3;0
10.02.2021;1010;730;140;62;22;8;4761;4217;8978;36;69;50;50;30;59;97;88;107;91;61;71;53;49;34;28;10;17;10;1;0;0;0;2;5;8;20;20;13;30;31;42;80;103;117;100;158;0;0;0;0;0;0;0;0;1;1;4;4;13;14;22;34;24;12;11;0;0;0;0;0;0;0;2;2;3;1;6;4;3;4;8;7;10;12;0;0;0;0;0;0;0;0;1;0;0;1;2;3;2;7;0;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;4;0
11.02.2021;1136;745;135;73;17;23;5721;4186;9907;40;68;51;36;56;83;94;108;106;106;75;85;64;51;44;29;10;22;8;1;0;0;1;2;4;8;19;21;17;29;35;42;82;106;126;92;160;0;0;0;0;0;0;0;0;2;3;5;3;15;11;23;34;20;11;8;0;0;0;0;1;0;0;1;1;3;5;1;4;5;8;10;16;4;14;0;0;0;0;0;0;0;0;1;2;1;0;3;1;3;2;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3;8;2;7;0
12.02.2021;1010;715;148;58;26;24;6599;4911;11510;36;64;46;34;49;57;91;96;94;97;73;68;51;44;38;36;15;17;4;1;0;1;1;2;3;11;18;21;17;27;34;44;78;105;120;81;151;0;0;0;0;0;0;0;0;3;3;5;2;17;15;27;36;20;9;11;0;1;0;1;0;0;0;3;1;2;3;2;3;6;6;13;9;2;6;0;0;0;0;0;0;0;0;2;0;2;0;4;4;5;4;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;4;3;6;0
13.02.2021;850;678;150;47;25;9;3408;3045;6453;33;57;59;42;33;53;62;83;70;90;63;55;34;31;28;26;8;19;4;1;0;2;1;1;5;11;14;25;18;25;37;46;75;95;112;72;138;0;0;0;0;0;0;1;0;4;3;6;5;14;18;23;32;23;12;9;0;0;0;1;1;0;2;1;1;5;1;0;5;3;8;2;8;3;6;0;0;0;0;0;0;1;0;1;0;1;3;0;4;2;1;5;5;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;4;0
14.02.2021;482;698;153;68;20;10;3441;1799;5240;14;39;18;20;29;33;36;43;54;51;23;22;24;14;16;12;10;11;13;1;0;2;2;1;3;12;13;26;17;26;39;47;75;99;115;77;143;0;0;0;0;0;0;1;0;4;2;5;5;15;20;24;31;25;12;9;0;0;0;1;1;0;0;4;2;1;1;3;3;5;3;9;12;12;11;0;0;0;0;0;0;0;0;0;0;1;1;2;3;2;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;5;0
15.02.2021;1104;737;147;68;15;6;7639;4219;11858;39;77;61;34;40;53;78;97;127;126;87;85;61;44;29;25;14;18;9;1;0;2;2;1;4;11;13;32;19;29;41;52;78;97;123;84;148;0;0;0;0;0;0;0;1;5;4;5;5;15;20;20;30;24;8;10;0;0;0;0;0;0;1;0;1;6;3;4;4;6;7;5;11;8;12;0;0;0;0;0;0;0;1;1;2;1;1;2;0;2;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;0
16.02.2021;1386;743;158;66;29;14;5535;5527;11062;41;100;55;40;61;85;127;130;158;132;98;82;65;65;38;49;17;32;11;0;0;3;2;2;4;9;13;26;24;28;42;56;79;102;129;84;140;0;0;0;0;0;0;0;1;4;4;7;7;15;22;22;30;28;9;9;0;0;0;1;0;1;0;1;2;0;7;4;4;6;4;12;11;4;9;0;0;0;0;0;0;0;0;0;0;3;2;2;3;5;3;7;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;3;5;0
17.02.2021;1369;746;151;78;23;12;6157;5237;11394;37;83;64;56;49;90;115;138;139;146;101;72;80;69;58;32;12;24;4;0;0;3;2;2;6;9;15;30;24;27;40;55;82;110;122;82;137;0;0;0;0;0;0;0;1;3;5;6;7;15;16;21;31;28;9;9;0;0;0;0;1;0;2;2;2;5;3;3;4;4;10;15;7;10;10;0;0;0;0;0;0;0;0;0;2;0;1;2;1;1;6;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;3;0
18.02.2021;1398;744;161;75;23;20;7037;5321;12358;54;109;65;44;71;75;118;136;133;155;90;102;80;46;55;32;12;16;5;0;0;3;2;2;6;11;15;30;26;26;41;52;81;111;122;82;134;0;0;0;0;0;0;0;2;3;7;5;7;16;19;25;31;29;9;8;0;0;0;1;0;0;0;4;3;4;2;4;4;4;9;13;11;5;11;0;0;0;0;0;0;0;1;1;2;0;0;2;4;6;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;1;8;0
19.02.2021;1249;760;166;86;30;22;8431;5947;14378;36;72;54;49;57;76;103;109;132;124;85;93;71;63;40;32;21;25;7;0;1;2;2;1;5;9;18;31;28;31;45;50;83;115;119;85;135;0;0;0;0;0;0;0;1;4;9;3;7;19;18;29;30;25;12;9;0;0;1;1;0;0;2;0;4;5;5;9;8;2;9;14;6;5;15;0;0;0;0;0;0;0;0;2;3;1;2;4;0;7;4;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;5;4;6;0
20.02.2021;995;741;175;72;28;14;4730;3593;8323;35;77;53;53;39;59;82;92;97;108;68;49;47;41;29;22;12;21;11;0;1;2;2;1;6;10;19;27;29;31;43;47;81;116;112;80;134;0;0;0;0;0;0;0;1;6;9;6;7;16;18;28;38;28;8;10;0;0;0;0;0;1;2;3;2;2;8;5;5;4;6;11;9;5;9;0;0;0;0;0;0;0;0;2;1;3;0;1;2;1;8;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;7;0;3;0
21.02.2021;801;746;175;63;18;12;4144;1877;6021;38;74;45;26;29;29;63;84;86;87;47;54;34;29;29;21;9;9;8;0;0;2;2;1;4;8;18;27;28;33;44;50;83;113;115;82;136;0;0;0;0;0;0;0;1;7;8;7;7;15;19;28;38;28;7;10;0;0;0;0;0;0;0;0;1;1;2;3;5;8;4;6;16;9;8;0;0;0;0;0;0;0;0;1;0;1;0;2;3;3;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;1;4;0
22.02.2021;1297;817;192;94;38;15;9357;5027;14384;43;97;60;50;48;84;111;133;145;117;88;89;76;37;35;41;12;21;10;0;0;3;2;2;5;11;21;30;34;38;46;57;93;118;129;85;143;0;0;0;0;0;0;1;1;8;8;8;6;15;18;35;33;33;14;12;0;0;0;1;0;1;1;3;4;5;6;5;3;10;13;10;15;5;12;0;0;0;0;0;0;1;0;2;2;1;0;4;2;8;2;6;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3;1;3;0
23.02.2021;2062;824;200;100;30;16;7865;6766;14631;82;132;90;53;91;137;162;193;177;225;161;150;114;86;92;53;28;29;7;1;0;2;1;3;5;11;23;27;34;39;57;55;87;122;136;85;136;0;1;0;0;0;0;1;1;9;9;8;8;15;21;31;37;32;11;16;0;1;0;0;0;1;1;0;3;1;6;5;14;7;7;16;23;7;8;0;1;0;0;0;0;0;0;1;1;1;2;1;4;1;8;5;1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;3;4;3;0
24.02.2021;1518;807;196;75;21;12;8113;6032;14145;50;121;54;35;80;110;120;138;154;147;123;103;88;54;58;46;14;15;8;1;0;2;1;1;4;11;22;25;33;37;55;58;89;120;138;79;131;0;1;0;0;0;0;0;2;11;8;8;8;16;23;32;33;30;9;15;0;0;0;0;0;0;0;2;3;4;4;4;4;7;12;9;15;4;7;0;0;0;0;0;0;0;1;2;0;2;1;1;4;3;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;0;1;0
25.02.2021;1706;867;203;132;33;19;8469;6812;15281;65;95;82;64;69;117;156;155;162;168;129;107;88;83;55;49;20;25;17;1;0;3;1;3;10;12;27;25;39;40;59;66;93;126;146;81;135;0;0;0;0;0;0;1;2;10;9;9;9;20;22;34;26;38;10;13;0;0;0;1;0;2;6;3;6;5;9;5;10;13;13;19;19;7;14;0;0;0;0;0;0;1;0;1;1;2;2;4;4;7;0;10;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;5;5;1;0
26.02.2021;1833;872;191;94;15;21;9390;6673;16063;88;117;92;55;81;123;156;184;202;158;125;113;90;77;67;29;22;33;21;2;0;2;1;4;12;12;30;23;33;40;61;65;88;134;143;82;140;0;0;0;0;0;0;1;2;9;9;5;9;21;17;34;26;35;11;12;0;1;0;0;1;1;2;3;6;1;2;1;6;6;7;18;12;12;15;0;0;0;0;0;0;0;1;0;0;0;1;2;1;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2;10;2;3;0
27.02.2021;1282;859;203;91;26;16;5742;4471;10213;45;90;64;37;57;72;110;135;139;133;96;81;58;46;45;37;15;6;16;2;0;1;1;3;11;14;36;25;31;39;58;63;89;139;139;83;125;0;0;0;0;0;0;1;2;12;10;6;11;19;20;33;29;36;13;11;0;0;0;0;0;1;0;4;8;5;4;4;6;6;7;20;14;9;3;0;0;0;0;0;0;0;0;3;1;1;3;1;4;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;3;4;0
28.02.2021;951;886;222;67;35;11;4522;2546;7068;39;56;48;46;39;61;74;80;109;89;66;56;43;48;41;26;9;11;10;2;0;1;2;3;10;15;36;26;38;42;60;67;92;139;142;83;128;0;0;0;0;0;0;1;3;13;10;7;13;18;26;30;33;42;14;12;0;0;0;0;1;0;0;1;2;1;7;6;4;8;8;5;10;3;11;0;0;0;0;0;0;0;1;1;1;2;2;0;7;2;6;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;3;0
01.03.2021;1510;968;222;117;40;23;11022;5537;16559;49;74;70;60;61;109;129;149;156;135;114;115;69;57;66;49;20;19;9;2;0;1;1;2;11;18;37;30;40;49;71;72;103;154;156;83;138;0;0;0;0;0;0;1;3;12;8;7;13;20;26;32;36;40;9;15;0;1;0;0;0;0;1;3;2;4;5;8;13;9;13;20;18;7;13;0;0;0;0;0;0;0;0;0;1;1;1;4;4;4;9;7;3;6;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;4;7;0;8;0
02.03.2021;2047;1010;237;121;32;20;8890;6517;15407;55;89;93;76;94;138;185;190;214;205;149;144;112;97;80;57;24;29;16;3;0;1;1;4;16;25;35;29;46;50;70;83;103;159;159;89;137;0;0;0;0;0;0;1;2;11;8;7;13;23;31;36;42;40;9;14;0;1;0;1;0;2;5;9;1;4;11;4;5;16;5;18;15;11;13;0;0;0;0;0;0;0;0;0;0;3;0;3;5;4;7;4;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;3;6;2;5;0
03.03.2021;1692;1011;245;107;39;21;9684;5570;15254;50;79;71;70;84;130;135;172;178;169;127;109;82;70;50;54;24;18;20;5;0;1;1;4;16;24;36;29;45;51;68;88;106;165;156;85;131;0;0;0;0;0;0;1;2;9;8;7;14;23;33;38;46;38;11;15;0;2;0;0;0;0;1;0;4;2;5;6;5;13;14;19;17;8;11;0;0;0;0;0;0;0;0;1;1;1;3;2;5;6;9;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;5;2;3;0
04.03.2021;1868;995;245;89;28;26;11931;6005;17936;56;100;67;63;99;160;153;156;197;194;139;119;92;89;75;53;26;21;9;3;0;1;0;3;18;21;34;29;47;55;64;86;105;163;153;84;129;0;0;0;0;0;0;1;2;9;7;7;14;24;36;40;50;35;6;14;0;0;0;0;0;0;2;1;4;4;7;9;6;4;9;14;13;9;7;0;0;0;0;0;0;1;1;0;0;1;2;3;4;4;9;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;3;4;3;10;0
05.03.2021;1491;1004;245;95;32;24;11542;6595;18137;59;57;52;67;74;99;113;128;156;138;137;92;80;74;67;46;20;18;14;4;1;3;0;4;14;21;33;30;52;58;61;87;105;168;153;84;126;0;0;0;0;0;0;1;2;7;5;7;16;20;36;40;48;41;8;14;0;3;1;2;0;1;0;1;1;3;7;8;3;6;9;16;14;9;11;0;0;0;0;0;0;0;0;0;0;1;3;0;2;5;4;10;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;9;5;1;6;0
06.03.2021;1305;992;236;91;17;19;6819;4015;10834;48;53;65;51;61;86;128;118;139;133;98;70;51;62;42;46;19;20;15;6;1;3;0;4;16;18;33;29;54;63;57;90;104;157;149;87;121;0;0;0;0;0;0;1;1;7;4;5;16;20;38;38;44;42;8;12;0;2;0;0;0;0;3;0;3;5;7;5;5;7;12;12;12;11;7;0;0;0;0;0;0;0;0;0;1;0;1;1;3;2;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;2;4;6;0
07.03.2021;654;992;234;73;27;19;6073;2235;8308;16;33;29;24;37;48;47;69;62;72;52;36;31;21;27;18;8;13;11;2;1;3;1;4;16;19;31;32;53;63;57;88;104;160;153;86;119;0;0;0;0;0;0;1;1;7;6;5;15;18;38;38;44;43;7;11;0;1;0;0;1;0;1;2;1;4;3;6;4;5;6;15;11;4;9;0;0;0;0;0;0;1;0;0;2;1;1;0;3;3;6;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;1;9;0
08.03.2021;1192;1054;240;104;28;28;18730;4547;23277;28;46;52;41;67;99;95;100;109;138;89;91;62;54;49;31;10;17;14;3;1;3;1;4;17;20;35;31;56;63;65;96;115;170;164;92;118;0;0;0;0;0;0;1;1;8;6;7;16;18;39;40;46;42;6;10;0;1;0;0;0;0;1;2;5;0;7;2;9;11;13;17;18;9;9;0;0;0;0;0;0;0;0;1;1;2;2;2;4;6;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;4;9;6;3;0
09.03.2021;1823;1042;223;105;18;19;17230;5627;22857;61;66;93;81;105;104;143;157;209;200;139;113;82;93;72;55;9;17;24;3;1;3;0;6;17;22;33;33;53;64;56;95;115;169;167;87;118;0;0;0;0;0;0;1;1;6;6;7;16;17;38;37;44;36;6;8;0;0;0;0;0;3;4;4;2;4;9;9;3;6;9;15;21;9;7;0;0;0;0;0;0;0;0;0;0;2;1;2;3;3;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;5;2;3;0
10.03.2021;1734;1056;233;111;30;22;19146;5698;24844;60;67;73;72;81;109;142;154;156;190;145;122;107;94;67;47;15;17;16;3;1;3;0;5;16;19;28;30;56;67;61;95;123;167;171;89;122;0;0;0;0;0;0;0;0;7;6;7;18;19;35;39;45;41;6;10;0;0;0;0;0;0;2;2;2;2;5;8;8;10;15;15;18;10;14;0;0;0;0;0;0;0;0;1;1;1;2;2;1;7;5;7;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;5;2;5;5;0
11.03.2021;1136;1036;235;93;26;25;22189;4444;26633;36;35;51;37;44;86;114;105;123;89;86;79;63;55;47;45;15;17;9;4;0;1;0;5;13;19;30;25;51;72;60;93;121;159;180;87;116;0;0;0;0;0;0;0;1;8;6;7;21;21;36;36;45;41;7;6;0;2;0;0;0;0;1;1;5;1;6;11;6;8;7;10;21;5;9;0;0;0;0;0;0;0;1;1;0;0;6;3;4;1;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;5;2;7;0
