Datum - Ústecký kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
17.07.2022;17;28;2;2;0;;57;26;83;1;0;0;2;0;0;0;0;2;2;1;1;2;2;2;1;0;1;0;0;2;0;1;1;0;0;0;1;0;2;0;1;0;3;7;4;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.07.2022;299;36;1;9;0;;377;349;726;0;5;3;4;22;23;19;18;20;35;29;23;32;17;19;16;12;2;0;0;2;0;1;1;0;0;0;1;0;2;1;2;1;5;8;5;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2022;256;32;1;6;0;;273;377;650;6;2;3;3;10;19;26;11;18;28;35;26;16;14;19;13;4;3;0;2;0;0;1;1;0;0;0;1;0;1;2;2;1;4;6;5;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2022;226;38;2;10;1;1;260;365;625;4;2;2;7;13;20;22;11;17;22;15;24;16;16;9;15;5;6;0;2;0;1;1;1;1;0;0;2;0;3;4;2;1;5;7;3;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21.07.2022;212;33;4;7;3;;295;309;604;8;2;4;8;11;16;19;16;15;14;24;27;11;9;12;5;8;3;0;3;0;1;1;0;1;0;0;2;0;2;4;1;1;4;3;3;5;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2022;227;35;3;12;0;;329;355;684;14;1;7;4;14;12;13;12;16;25;17;22;16;10;14;14;10;5;1;1;1;0;0;0;1;0;0;2;0;1;3;1;3;6;3;5;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2022;75;26;3;7;0;;79;152;231;6;0;1;6;5;2;9;4;8;2;7;5;5;8;1;4;1;0;1;1;0;0;1;0;0;0;0;0;0;1;2;1;1;5;2;4;5;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2022;33;27;3;3;0;2;69;47;116;1;0;0;0;2;0;1;1;5;3;1;3;2;3;4;4;1;2;0;0;0;0;1;0;0;0;0;1;0;1;2;1;1;5;3;4;5;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
25.07.2022;355;34;4;9;1;;374;423;797;6;5;7;2;24;20;25;22;28;40;29;35;25;30;33;12;7;4;1;1;0;0;1;0;0;0;0;1;0;1;2;1;4;7;4;4;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2022;288;50;5;21;1;;309;413;722;5;2;4;5;13;17;20;20;25;29;33;25;19;15;27;16;8;5;0;1;0;0;0;0;0;0;0;2;0;1;3;1;5;11;8;6;10;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;2;5;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2022;236;51;6;8;1;1;235;416;651;3;4;6;3;14;23;18;12;17;24;21;18;9;18;15;20;8;3;0;2;0;0;1;0;0;0;1;3;0;2;1;0;4;11;8;6;10;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;2;1;0;0;1;0;0;0;1;1;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
28.07.2022;228;46;3;10;0;5;254;362;616;6;6;5;4;13;6;17;16;25;27;15;21;16;14;18;8;4;7;0;2;0;0;1;0;1;1;2;0;0;1;1;0;4;11;7;6;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0
29.07.2022;256;36;3;6;1;1;280;399;679;3;2;5;3;18;18;11;23;18;25;21;21;17;19;17;16;12;7;0;1;0;0;0;0;1;1;1;0;0;1;0;0;3;8;5;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
30.07.2022;50;30;3;4;0;;93;103;196;2;0;1;0;1;3;2;3;6;2;5;8;2;8;2;1;2;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;2;8;4;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2022;32;29;2;4;0;1;56;59;115;1;2;0;0;0;0;2;1;5;2;2;2;1;3;1;5;3;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;7;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
01.08.2022;360;45;4;18;2;;420;467;887;8;3;10;3;19;29;26;34;28;37;33;30;26;22;22;17;12;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;3;12;8;8;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;5;4;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2022;333;46;2;9;0;;309;473;782;9;4;4;7;11;23;36;26;23;29;42;27;23;18;22;22;5;2;0;3;1;0;0;0;0;2;1;1;0;0;1;0;2;11;8;8;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2022;267;42;2;3;0;;247;396;643;4;6;4;0;21;19;18;24;20;28;23;17;21;16;20;13;9;3;1;4;0;0;0;0;0;2;1;1;0;0;1;0;3;10;7;7;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2022;226;47;4;14;2;;265;301;566;7;3;2;2;11;18;14;31;20;21;16;24;9;12;16;12;5;2;1;4;0;0;0;1;0;1;4;1;0;0;2;1;2;10;9;7;5;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;3;0;0;0;1;1;0;0;3;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2022;231;49;4;12;2;1;285;334;619;3;5;5;5;15;18;22;10;20;14;18;25;11;15;17;18;5;4;1;2;0;0;0;1;0;1;3;2;0;0;1;1;4;9;7;10;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06.08.2022;38;46;3;5;0;;54;88;142;2;2;0;1;2;3;1;3;0;2;0;4;2;5;4;3;2;2;0;0;0;0;0;2;0;1;3;2;0;0;1;2;4;7;8;9;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2022;18;42;3;4;0;;50;42;92;0;0;0;1;0;0;1;4;1;0;0;0;1;2;1;2;2;2;1;0;0;0;0;1;1;0;3;2;0;0;1;2;5;6;8;6;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2022;329;50;6;11;3;1;394;361;755;5;6;2;3;13;26;35;18;33;35;29;33;23;19;20;15;11;3;0;1;0;0;0;1;1;0;3;2;0;0;1;2;4;5;12;9;9;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09.08.2022;259;53;6;8;1;;291;373;664;4;4;7;9;8;17;17;17;22;30;20;34;16;13;15;12;9;3;2;3;0;1;0;1;0;0;3;2;0;0;1;3;3;6;13;8;9;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2022;211;49;3;14;0;;249;300;549;7;3;6;4;16;13;14;8;9;23;19;22;15;13;16;12;5;6;0;3;0;0;0;0;0;0;2;1;0;0;1;3;4;7;9;7;12;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2022;170;49;3;11;2;;234;271;505;7;3;4;6;6;10;17;6;16;13;24;14;11;11;8;4;3;7;0;2;0;0;0;0;0;0;2;1;0;0;1;3;5;5;8;7;14;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2022;236;54;1;11;0;3;262;361;623;3;5;6;2;19;16;15;19;21;29;20;17;17;15;10;12;8;2;0;2;0;0;0;0;0;0;1;1;0;0;1;3;5;5;10;9;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
13.08.2022;51;45;1;7;1;;66;72;138;2;1;1;0;3;3;3;6;1;5;1;4;0;6;2;6;5;2;0;1;0;0;0;0;0;0;0;1;0;0;1;2;2;4;9;10;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.08.2022;31;50;1;8;0;;92;46;138;1;0;0;0;1;2;2;1;1;5;4;1;5;1;1;3;1;2;0;2;0;0;0;1;0;0;1;2;0;0;1;2;2;3;10;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.08.2022;343;51;1;5;0;1;412;373;785;7;2;4;5;19;25;27;28;24;44;36;35;21;18;21;11;7;9;0;1;0;0;0;1;0;0;0;3;0;0;1;0;3;4;11;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16.08.2022;334;49;;5;0;;257;417;674;6;7;5;9;14;19;24;28;32;42;32;23;19;24;23;16;7;3;1;1;0;0;1;1;0;0;0;1;0;0;2;0;4;3;10;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.08.2022;254;74;5;31;5;;271;356;627;8;1;3;5;12;20;23;14;29;12;28;17;14;22;11;12;13;9;1;1;0;0;1;1;0;2;2;1;1;0;4;2;5;8;13;13;20;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;2;2;0;1;0;2;2;2;5;4;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.08.2022;203;58;5;2;0;1;272;272;544;4;1;5;2;8;14;12;10;20;24;16;25;19;16;11;12;1;2;1;0;0;0;1;1;0;2;1;1;2;0;2;2;4;6;11;11;14;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
19.08.2022;240;56;8;7;3;2;244;361;605;5;2;3;4;12;11;21;19;35;27;17;26;18;18;16;3;0;3;0;0;0;0;0;1;0;1;0;1;1;1;1;2;6;8;12;11;11;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
20.08.2022;40;45;6;5;1;;42;66;108;0;0;1;2;2;0;3;4;2;4;3;8;2;1;2;2;3;1;0;0;0;0;0;1;0;1;0;0;1;1;1;2;6;7;9;9;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.08.2022;18;44;5;4;0;;55;34;89;1;0;1;1;0;0;1;2;1;1;2;3;0;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;2;2;2;2;6;6;9;8;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.08.2022;247;54;7;15;3;1;365;288;653;7;4;3;2;11;13;9;22;23;36;32;20;21;17;10;10;3;3;1;0;0;0;0;1;0;0;0;1;2;2;4;3;7;6;12;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
23.08.2022;234;53;8;10;2;;246;377;623;11;4;0;3;14;13;15;21;14;25;23;22;12;17;11;16;8;4;1;3;0;0;0;1;0;0;0;0;3;2;3;2;8;4;11;9;7;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.08.2022;173;44;8;1;0;;213;250;463;2;1;2;6;10;8;13;13;10;19;12;17;15;13;14;9;7;2;0;3;0;0;0;1;0;0;0;0;2;1;2;2;7;3;10;8;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.08.2022;152;41;8;9;0;;229;269;498;3;5;3;3;13;10;12;12;13;16;13;10;12;7;6;7;5;2;0;4;0;0;0;1;0;0;0;0;2;1;1;3;5;3;7;10;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.08.2022;208;42;6;9;1;;211;331;542;6;1;5;3;15;14;15;18;17;23;19;21;9;13;10;8;7;4;0;4;0;0;1;0;0;1;0;0;1;1;1;3;5;6;6;11;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.08.2022;33;34;5;2;0;2;55;67;122;1;1;1;1;0;4;0;1;2;4;2;2;4;3;3;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;3;3;6;5;10;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
28.08.2022;19;30;4;4;0;1;56;30;86;1;0;0;1;0;1;5;0;1;2;1;1;1;2;2;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;2;3;6;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
