rok;pohlavi;vek_kat;Kraj_ID;zdg;druh_prijeti;operace;umrti;pocet_hosp
2007;2;66000004;CZ064;J11;1;0;0;9
2007;2;66000004;CZ071;J11;1;0;0;5
2007;2;66000004;CZ071;J11;3;0;0;8
2007;2;66000004;CZ072;J10;3;0;0;2
1995;1;66025029;CZ099;J11;2;0;0;6
2007;2;66005009;CZ010;J11;1;0;0;3
2013;2;66075079;CZ031;J10;2;0;0;1
2007;2;66000004;CZ010;J10;1;0;0;2
2007;2;66000004;CZ010;J11;1;0;0;5
2007;2;66000004;CZ020;J11;3;0;0;18
2007;2;66000004;CZ031;J11;2;0;0;1
1995;1;66050054;CZ099;J10;1;0;0;1
1995;1;66050054;CZ099;J10;3;0;0;2
1995;1;66050054;CZ099;J11;3;0;0;5
2014;1;66040044;CZ063;J10;1;0;0;1
2007;2;66000004;CZ042;J11;3;0;0;14
1995;1;66030034;CZ099;J10;3;0;0;1
2007;2;66005009;CZ020;J10;1;0;0;1
2007;2;66005009;CZ020;J11;1;0;0;6
2007;2;66005009;CZ042;J11;3;0;0;2
2007;2;66005009;CZ053;J11;1;0;0;1
1995;1;66035039;CZ099;J10;3;0;0;2
1995;1;66035039;CZ099;J11;2;0;0;7
1995;1;66035039;CZ099;J11;3;0;0;8
2007;2;66005009;CZ063;J11;1;0;0;5
2007;2;66005009;CZ063;J11;3;0;0;5
2014;1;66045049;CZ063;J10;3;0;0;1
2014;1;66045049;CZ063;J11;1;0;0;1
2007;2;66000004;CZ051;J11;1;0;0;1
2007;2;66000004;CZ052;J10;1;0;0;2
2007;2;66000004;CZ052;J11;3;0;0;1
1995;1;66060064;CZ099;J10;3;0;0;2
1995;1;66060064;CZ099;J11;2;2;0;1
1995;1;66060064;CZ099;J11;3;0;0;9
2014;1;66045049;CZ010;J11;3;0;0;1
2007;2;66000004;CZ053;J10;1;0;0;1
2007;2;66000004;CZ064;J11;2;0;0;1
2007;2;66000004;CZ064;J11;3;0;0;8
1995;1;66065069;CZ099;J11;2;0;0;3
1995;1;66065069;CZ099;J11;3;2;0;1
2013;2;66075079;CZ041;J11;1;0;0;2
1995;1;66040044;CZ099;J11;3;0;0;7
2021;1;66040044;CZ020;J11;1;0;0;1
2021;1;66040044;CZ042;J11;1;0;0;1
2007;2;66010014;CZ020;J11;2;0;0;1
2007;2;66010014;CZ020;J11;3;0;0;7
2007;2;66010014;CZ041;J11;1;0;0;1
2007;2;66010014;CZ041;J11;3;0;0;2
2007;2;66010014;CZ052;J11;2;0;0;3
2007;2;66010014;CZ053;J10;1;0;0;1
2007;2;66010014;CZ053;J11;1;0;0;1
2007;2;66010014;CZ064;J11;1;0;0;2
1994;1;66040044;CZ099;J10;1;0;0;1
2007;2;66000004;CZ080;J10;1;0;0;1
2007;2;66000004;CZ080;J11;1;0;0;4
2007;2;66000004;CZ080;J11;3;0;0;5
2007;2;66005009;CZ032;J11;3;0;0;1
2007;2;66005009;CZ063;J11;2;0;0;1
1995;1;66070074;CZ099;J10;3;0;0;5
1995;1;66070074;CZ099;J11;1;0;0;27
1995;1;66070074;CZ099;J11;1;0;1;2
2007;2;66005009;CZ064;J11;1;0;0;3
2007;2;66005009;CZ071;J11;1;0;0;5
2007;2;66005009;CZ071;J11;3;0;0;2
2007;2;66005009;CZ072;J10;1;0;0;2
2007;2;66005009;CZ080;J11;1;0;0;1
2007;2;66010014;CZ020;J11;1;0;0;5
2020;2;66065069;CZ042;J10;3;0;0;2
2020;2;66065069;CZ042;J11;1;0;0;3
2007;2;66010014;CZ071;J11;3;0;0;5
2007;2;66010014;CZ072;J10;3;0;0;2
2007;2;66015019;CZ010;J11;3;0;0;1
2007;2;66015019;CZ031;J11;1;0;0;1
2007;2;66015019;CZ041;J11;3;0;0;2
2007;2;66015019;CZ042;J11;1;0;0;10
2007;2;66015019;CZ052;J11;1;0;0;1
1995;1;66055059;CZ099;J10;1;0;0;1
1995;1;66055059;CZ099;J10;2;0;0;1
1995;1;66055059;CZ099;J10;3;0;0;1
1995;1;66055059;CZ099;J11;2;0;0;4
1995;1;66055059;CZ099;J11;3;0;0;9
2007;2;66010014;CZ031;J11;1;0;0;2
2007;2;66010014;CZ042;J11;3;0;0;13
1995;1;66075079;CZ099;J11;1;0;0;10
1995;1;66075079;CZ099;J11;3;0;0;6
2007;2;66010014;CZ063;J11;3;0;0;7
2014;1;66050054;CZ031;J11;1;0;0;1
2007;2;66010014;CZ080;J11;3;0;0;1
1995;1;66080084;CZ099;J10;1;0;0;2
1995;1;66080084;CZ099;J10;2;0;0;1
1995;1;66080084;CZ099;J11;1;0;1;1
1995;1;66080084;CZ099;J11;3;0;0;13
2020;2;66065069;CZ051;J10;1;0;0;2
2007;2;66015019;CZ063;J11;3;0;0;1
2007;2;66015019;CZ071;J10;3;0;0;1
2007;2;66015019;CZ071;J11;1;0;0;3
2007;2;66015019;CZ071;J11;3;0;0;2
2007;2;66015019;CZ080;J10;3;0;0;1
1995;1;66060064;CZ099;J11;2;0;0;3
2007;2;66015019;CZ020;J11;1;0;0;6
2007;2;66015019;CZ020;J11;2;0;0;1
2007;2;66015019;CZ020;J11;3;0;0;5
2007;2;66015019;CZ032;J11;1;0;0;2
2007;2;66015019;CZ032;J11;3;0;0;2
1995;1;66085089;CZ099;J10;1;0;0;2
1995;1;66085089;CZ099;J11;1;0;0;6
1995;1;66085089;CZ099;J11;3;0;0;3
1995;1;66085089;CZ099;J11;3;0;1;1
2007;2;66015019;CZ042;J11;3;0;0;7
1995;2;66000004;CZ099;J10;1;0;0;14
1995;2;66000004;CZ099;J10;2;0;0;7
1995;2;66000004;CZ099;J11;1;0;0;176
1995;2;66000004;CZ099;J11;2;0;0;39
1995;2;66000004;CZ099;J11;3;0;1;1
2013;2;66075079;CZ051;J10;1;0;0;4
2013;2;66075079;CZ051;J10;3;0;0;4
1995;1;66065069;CZ099;J11;1;0;0;19
1995;1;66065069;CZ099;J11;1;0;1;2
1995;1;66065069;CZ099;J11;3;0;0;11
1995;1;66070074;CZ099;J10;1;0;0;4
1995;1;66070074;CZ099;J11;2;0;0;3
1995;1;66070074;CZ099;J11;2;0;1;1
1995;1;66070074;CZ099;J11;3;0;1;2
2007;2;66020024;CZ041;J11;3;0;0;1
1995;2;66005009;CZ099;J10;3;0;0;2
1995;2;66005009;CZ099;J11;3;0;1;1
2007;2;66015019;CZ072;J11;1;0;0;5
2007;2;66015019;CZ080;J11;2;0;0;1
2007;2;66015019;CZ080;J11;3;0;0;2
1995;2;66010014;CZ099;J11;2;0;0;21
1995;2;66010014;CZ099;J11;3;0;0;62
2007;2;66020024;CZ020;J11;3;0;0;1
2007;2;66020024;CZ064;J11;2;0;0;1
1995;1;66075079;CZ099;J11;2;0;0;3
2021;1;66050054;CZ042;J11;1;0;0;1
1995;1;66080084;CZ099;J11;1;0;0;2
1995;1;66080084;CZ099;J11;2;0;0;3
1995;1;66080084;CZ099;J11;2;2;0;1
2007;1;66050054;CZ041;J11;1;0;0;1
1995;2;66015019;CZ099;J10;1;0;0;3
1995;1;66085089;CZ099;J10;2;0;0;1
1995;1;66090094;CZ099;J11;1;0;1;1
2007;2;66025029;CZ020;J11;1;0;0;1
1995;2;66000004;CZ099;J10;3;0;0;7
1995;2;66000004;CZ099;J11;2;2;0;1
1995;2;66000004;CZ099;J11;3;0;0;195
2007;2;66025029;CZ032;J11;3;0;0;1
1994;1;66045049;CZ099;J10;1;0;0;2
1994;1;66045049;CZ099;J10;2;0;0;1
1995;2;66025029;CZ099;J11;3;0;0;36
1995;2;66030034;CZ099;J11;1;0;0;6
2020;2;66065069;CZ063;J11;1;0;0;2
2007;2;66025029;CZ052;J10;3;0;0;1
1995;2;66005009;CZ099;J10;1;0;0;3
1995;2;66010014;CZ099;J10;3;0;0;2
1995;2;66010014;CZ099;J11;1;1;0;1
2007;2;66025029;CZ072;J11;1;0;0;1
2007;2;66030034;CZ010;J11;1;0;0;1
1995;2;66015019;CZ099;J10;2;0;0;2
1995;2;66015019;CZ099;J10;3;0;0;2
1995;2;66015019;CZ099;J11;1;0;0;53
1995;2;66015019;CZ099;J11;2;2;0;1
2007;2;66025029;CZ042;J11;1;0;0;3
1995;2;66035039;CZ099;J11;2;0;0;8
1995;2;66040044;CZ099;J10;1;0;0;1
1995;2;66040044;CZ099;J10;3;0;0;1
1995;2;66040044;CZ099;J11;1;0;0;9
1995;2;66040044;CZ099;J11;3;0;0;8
1995;2;66045049;CZ099;J10;3;0;0;1
1995;2;66045049;CZ099;J11;3;0;0;8
2013;2;66075079;CZ063;J10;1;0;0;1
2013;2;66075079;CZ063;J11;1;0;0;1
1995;2;66020024;CZ099;J10;2;0;0;2
1995;2;66020024;CZ099;J11;2;0;0;14
2007;2;66030034;CZ020;J11;1;0;0;1
1995;2;66025029;CZ099;J11;1;0;0;8
1995;2;66025029;CZ099;J11;2;0;0;3
2007;2;66030034;CZ041;J10;2;0;0;1
2007;2;66030034;CZ041;J11;1;0;0;1
2014;1;66060064;CZ063;J10;3;0;0;1
1995;2;66050054;CZ099;J11;1;0;0;9
1995;2;66050054;CZ099;J11;1;2;0;1
1995;2;66050054;CZ099;J11;2;0;0;6
1995;2;66050054;CZ099;J11;3;0;0;8
2007;2;66030034;CZ020;J11;3;0;0;1
2020;2;66065069;CZ071;J10;1;0;0;3
1995;2;66030034;CZ099;J10;3;0;0;1
1995;2;66030034;CZ099;J11;2;0;0;11
2007;2;66030034;CZ052;J11;3;0;0;1
2007;2;66030034;CZ064;J11;1;0;0;1
2014;1;66060064;CZ042;J10;3;0;0;1
1995;2;66055059;CZ099;J11;3;0;0;11
2007;2;66030034;CZ042;J10;2;0;0;1
2007;2;66030034;CZ042;J11;3;0;0;1
1995;2;66060064;CZ099;J10;2;0;0;1
1995;2;66060064;CZ099;J10;3;0;0;3
1995;2;66060064;CZ099;J11;1;0;0;21
2014;1;66060064;CZ052;J10;1;0;0;1
1994;1;66050054;CZ099;J10;1;0;0;4
1994;1;66050054;CZ099;J10;2;0;0;2
1994;1;66050054;CZ099;J11;2;0;0;8
2013;2;66075079;CZ064;J10;1;0;0;2
2013;2;66075079;CZ064;J11;1;0;0;1
2014;1;66060064;CZ064;J11;2;0;0;1
1995;2;66065069;CZ099;J10;3;0;0;2
1995;2;66065069;CZ099;J11;1;0;0;23
1995;2;66065069;CZ099;J11;1;0;1;1
1995;2;66065069;CZ099;J11;3;0;0;8
2007;2;66030034;CZ072;J11;1;0;0;2
2020;2;66065069;CZ072;J10;1;0;0;1
2007;2;66035039;CZ031;J11;1;0;0;3
2014;1;66065069;CZ042;J11;1;0;0;1
2007;2;66035039;CZ063;J11;1;0;0;1
2007;2;66035039;CZ064;J11;1;0;0;1
2007;2;66035039;CZ031;J11;3;0;0;2
1995;2;66070074;CZ099;J10;3;0;0;3
1995;2;66070074;CZ099;J11;1;0;0;19
1995;2;66070074;CZ099;J11;2;0;0;2
1995;2;66070074;CZ099;J11;3;0;1;1
1995;2;66050054;CZ099;J10;2;0;0;1
1995;2;66055059;CZ099;J10;1;0;0;1
1995;2;66055059;CZ099;J11;2;0;0;10
1995;2;66075079;CZ099;J10;1;0;0;3
1995;2;66075079;CZ099;J11;3;0;1;2
2014;1;66065069;CZ032;J10;3;0;0;1
2014;1;66065069;CZ051;J10;1;0;0;2
1995;2;66080084;CZ099;J11;1;0;0;15
1995;2;66080084;CZ099;J11;3;0;0;12
2020;2;66065069;CZ080;J11;1;0;0;1
1995;2;66060064;CZ099;J11;2;2;0;1
2014;1;66070074;CZ042;J11;1;0;0;2
2007;2;66040044;CZ020;J11;3;0;0;1
1995;2;66085089;CZ099;J11;3;0;1;3
1995;2;66090094;CZ099;J11;2;0;1;1
1996;0;66000004;CZ099;J11;1;0;0;3
1996;0;66000004;CZ099;J11;2;0;0;1
1995;2;66065069;CZ099;J10;2;0;0;2
1995;2;66065069;CZ099;J11;2;0;0;4
1996;1;66000004;CZ099;J10;3;0;0;15
1996;1;66000004;CZ099;J11;2;0;0;21
1996;1;66000004;CZ099;J11;3;2;0;2
2007;2;66040044;CZ063;J10;3;0;0;1
2007;2;66040044;CZ063;J11;1;0;0;1
2007;2;66040044;CZ064;J11;1;0;0;1
1996;1;66005009;CZ099;J10;3;0;0;5
1996;1;66005009;CZ099;J11;1;0;0;137
1996;1;66005009;CZ099;J11;3;0;0;146
2020;2;66070074;CZ010;J10;2;0;0;1
1995;2;66070074;CZ099;J11;1;0;1;2
1995;2;66070074;CZ099;J11;2;0;1;1
1995;2;66070074;CZ099;J11;3;0;0;22
1995;2;66075079;CZ099;J10;3;0;0;3
1995;2;66075079;CZ099;J10;3;0;1;1
1995;2;66075079;CZ099;J11;2;0;0;10
2021;1;66070074;CZ032;J11;1;0;0;2
2014;1;66070074;CZ020;J11;1;0;0;1
1996;1;66015019;CZ099;J10;1;0;0;5
1996;1;66015019;CZ099;J10;3;0;0;2
1996;1;66015019;CZ099;J11;2;0;0;14
1996;1;66020024;CZ099;J10;3;0;0;2
1996;1;66020024;CZ099;J11;1;0;0;16
1996;1;66025029;CZ099;J10;3;0;0;1
1996;1;66025029;CZ099;J11;1;0;0;9
1996;1;66025029;CZ099;J11;3;0;1;1
1994;1;66055059;CZ099;J10;3;0;0;1
2014;1;66075079;CZ020;J11;2;0;1;1
2007;2;66045049;CZ080;J11;3;0;0;1
2007;2;66045049;CZ099;J11;3;0;0;1
2014;1;66075079;CZ042;J11;1;0;0;2
2014;1;66075079;CZ042;J11;3;0;0;1
1995;2;66085089;CZ099;J10;1;0;1;1
1995;2;66085089;CZ099;J10;3;0;1;1
1995;2;66085089;CZ099;J11;1;0;0;15
2013;2;66075079;CZ080;J10;3;0;0;2
1996;1;66030034;CZ099;J11;1;0;0;15
2007;2;66045049;CZ063;J11;3;0;0;1
1996;1;66035039;CZ099;J10;1;0;0;1
1996;1;66035039;CZ099;J10;2;0;0;1
1996;1;66035039;CZ099;J11;1;0;0;1
1996;1;66035039;CZ099;J11;2;2;0;1
2020;2;66070074;CZ020;J10;3;0;0;1
1995;2;66090094;CZ099;J11;3;0;0;1
2007;2;66050054;CZ042;J11;1;0;0;2
1995;2;66095999;CZ099;J11;1;0;0;1
1996;1;66000004;CZ099;J10;2;0;0;3
1996;1;66000004;CZ099;J11;1;0;0;202
1996;1;66000004;CZ099;J11;3;0;0;254
2007;1;66050054;CZ080;J10;2;0;0;1
2007;2;66045049;CZ072;J11;1;0;0;2
1996;1;66040044;CZ099;J10;2;0;0;1
1996;1;66040044;CZ099;J11;3;0;0;10
2007;2;66050054;CZ020;J11;2;0;0;1
2007;2;66050054;CZ020;J11;3;0;0;1
2007;2;66050054;CZ031;J11;1;0;0;1
2021;1;66070074;CZ042;J10;1;0;0;1
1996;1;66045049;CZ099;J11;1;0;0;8
1996;1;66005009;CZ099;J10;2;0;0;1
1996;1;66005009;CZ099;J11;1;2;0;1
1996;1;66010014;CZ099;J10;2;0;0;1
1996;1;66010014;CZ099;J10;3;0;0;1
1996;1;66010014;CZ099;J11;1;0;0;80
1996;1;66010014;CZ099;J11;2;0;0;14
1996;1;66010014;CZ099;J11;3;0;0;93
1996;1;66015019;CZ099;J10;2;0;0;2
2013;2;66080084;CZ010;J10;1;0;0;1
2013;2;66080084;CZ010;J11;1;0;1;1
2014;1;66075079;CZ032;J10;1;0;0;1
2007;2;66050054;CZ053;J11;2;0;0;1
1996;1;66050054;CZ099;J11;1;0;0;4
1996;1;66050054;CZ099;J11;3;0;0;12
2020;2;66070074;CZ031;J10;2;2;0;1
2007;2;66055059;CZ032;J11;1;0;0;1
2021;1;66075079;CZ031;J11;3;2;0;1
1996;1;66020024;CZ099;J10;1;0;0;1
1996;1;66020024;CZ099;J10;2;0;0;1
1996;1;66020024;CZ099;J11;3;0;0;24
2007;2;66050054;CZ072;J11;1;0;0;1
2021;1;66070074;CZ072;J10;1;0;0;1
1996;1;66055059;CZ099;J10;1;0;0;1
1996;1;66055059;CZ099;J10;3;0;0;1
1996;1;66055059;CZ099;J11;2;0;0;4
1996;1;66055059;CZ099;J11;3;0;0;17
2021;1;66075079;CZ052;J10;2;0;0;1
2014;1;66080084;CZ080;J11;1;0;0;1
1996;1;66035039;CZ099;J10;3;0;0;1
1996;1;66035039;CZ099;J11;2;0;0;1
1996;1;66035039;CZ099;J11;3;0;0;8
2013;2;66080084;CZ020;J10;1;0;0;1
2013;2;66080084;CZ020;J11;1;0;0;3
1996;1;66060064;CZ099;J10;2;0;0;2
2007;2;66055059;CZ020;J11;1;0;0;1
1996;1;66065069;CZ099;J10;1;0;1;1
1996;1;66065069;CZ099;J11;1;0;1;1
2007;2;66055059;CZ042;J11;1;0;0;1
2021;1;66075079;CZ020;J10;3;0;0;1
1996;1;66070074;CZ099;J10;2;0;0;1
1996;1;66070074;CZ099;J11;1;0;0;15
2007;2;66055059;CZ051;J11;2;0;0;1
2020;2;66070074;CZ032;J10;1;2;1;1
2007;2;66055059;CZ072;J11;1;0;0;1
1996;1;66040044;CZ099;J10;1;0;0;1
1996;1;66040044;CZ099;J10;3;0;0;1
2007;1;66055059;CZ020;J11;1;0;0;1
1996;1;66075079;CZ099;J10;1;0;0;1
1996;1;66075079;CZ099;J10;3;0;0;1
1996;1;66080084;CZ099;J10;1;0;0;1
1996;1;66080084;CZ099;J11;1;0;1;2
1996;1;66080084;CZ099;J11;2;0;0;2
2013;2;66080084;CZ031;J10;3;0;0;1
1996;1;66045049;CZ099;J10;3;0;0;2
1996;1;66045049;CZ099;J11;2;0;0;7
2007;2;66060064;CZ042;J11;3;0;0;1
2014;2;66000004;CZ010;J10;1;0;0;3
1996;1;66050054;CZ099;J10;1;0;0;1
1996;1;66050054;CZ099;J11;2;0;0;3
1994;1;66060064;CZ099;J11;1;0;0;11
1994;1;66060064;CZ099;J11;2;0;0;6
2014;1;66080084;CZ063;J10;1;0;0;1
2007;2;66055059;CZ080;J11;1;0;0;1
2021;1;66075079;CZ071;J10;1;0;1;1
1996;1;66085089;CZ099;J10;3;0;1;1
2007;2;66060064;CZ031;J11;1;0;0;1
2020;2;66070074;CZ042;J10;1;0;0;3
2020;2;66070074;CZ042;J11;1;0;0;1
2007;2;66060064;CZ064;J11;2;0;0;1
2021;1;66085089;CZ010;J10;1;0;0;1
2014;2;66000004;CZ031;J11;1;0;0;2
2014;2;66000004;CZ032;J11;3;0;0;1
2014;2;66000004;CZ042;J11;1;0;0;30
2014;2;66000004;CZ051;J11;1;0;0;3
2014;2;66000004;CZ051;J11;3;0;0;1
1996;1;66090094;CZ099;J11;2;0;0;1
2007;2;66060064;CZ042;J11;1;0;0;1
1996;2;66000004;CZ099;J11;1;0;1;1
1996;2;66000004;CZ099;J11;2;0;0;23
1996;2;66005009;CZ099;J10;1;0;0;3
1996;2;66005009;CZ099;J11;1;1;0;1
1996;2;66005009;CZ099;J11;1;2;0;2
1996;1;66055059;CZ099;J11;1;0;0;13
2014;2;66000004;CZ063;J11;3;0;0;9
2014;2;66000004;CZ071;J11;1;0;0;5
2014;2;66000004;CZ072;J11;1;0;0;11
2014;2;66000004;CZ072;J11;2;0;0;2
2014;2;66000004;CZ080;J10;1;0;0;1
2014;2;66005009;CZ010;J11;1;0;0;1
1996;1;66060064;CZ099;J10;3;0;0;1
1996;1;66060064;CZ099;J11;2;0;0;3
1996;1;66060064;CZ099;J11;3;0;0;9
2007;2;66065069;CZ031;J11;1;0;0;2
2014;2;66005009;CZ053;J11;1;0;0;1
2020;2;66070074;CZ051;J10;2;0;0;1
2014;1;66085089;CZ080;J11;3;0;0;1
1996;2;66010014;CZ099;J10;2;0;0;1
1996;2;66015019;CZ099;J10;3;0;0;2
1996;2;66015019;CZ099;J11;1;0;0;37
1996;2;66015019;CZ099;J11;3;0;0;51
2014;2;66005009;CZ064;J11;1;0;0;1
2007;2;66065069;CZ042;J11;3;0;0;1
2014;2;66005009;CZ072;J11;3;0;0;1
2014;2;66005009;CZ080;J11;3;0;0;4
1996;1;66070074;CZ099;J10;1;0;0;2
1996;1;66070074;CZ099;J10;3;0;0;3
1996;1;66070074;CZ099;J11;2;0;0;6
1996;1;66070074;CZ099;J11;2;0;1;1
2014;2;66010014;CZ042;J11;1;0;0;13
2014;2;66010014;CZ052;J11;3;0;0;2
1996;2;66020024;CZ099;J10;3;0;0;2
1996;2;66020024;CZ099;J11;1;0;0;11
1996;2;66020024;CZ099;J11;3;0;0;39
2014;2;66000004;CZ010;J11;1;0;0;2
2014;2;66000004;CZ020;J11;3;0;0;3
2007;2;66065069;CZ020;J11;1;0;1;1
1996;2;66025029;CZ099;J11;1;2;0;1
1996;2;66025029;CZ099;J11;2;0;0;8
2014;2;66000004;CZ042;J11;2;0;0;1
2014;2;66000004;CZ042;J11;3;0;0;34
2014;2;66000004;CZ051;J10;1;0;0;1
2014;2;66000004;CZ052;J11;3;0;0;1
2013;2;66080084;CZ051;J11;1;0;1;1
2013;2;66080084;CZ051;J11;3;0;0;1
2014;2;66010014;CZ064;J11;1;0;0;3
2014;2;66010014;CZ071;J11;3;0;0;2
1996;1;66075079;CZ099;J11;3;0;0;9
2014;2;66010014;CZ072;J11;1;0;0;2
2014;2;66010014;CZ080;J11;3;0;0;4
2007;2;66065069;CZ080;J11;2;0;0;1
2014;2;66015019;CZ042;J11;3;0;0;4
1996;1;66080084;CZ099;J11;1;0;0;7
1996;1;66080084;CZ099;J11;3;0;0;3
2021;2;66000004;CZ071;J10;1;0;0;1
2021;2;66000004;CZ071;J11;3;0;0;1
2020;2;66070074;CZ052;J10;3;0;0;1
2014;2;66000004;CZ063;J11;1;0;0;7
1996;2;66030034;CZ099;J11;3;0;0;20
2014;2;66000004;CZ080;J10;3;0;0;1
2014;2;66000004;CZ080;J11;1;0;0;6
2014;2;66005009;CZ032;J10;3;0;0;1
2014;2;66005009;CZ042;J11;3;0;0;12
2014;2;66005009;CZ051;J11;1;0;0;1
2021;2;66000004;CZ080;J10;1;0;0;1
2007;2;66070074;CZ020;J11;1;0;0;2
2007;2;66070074;CZ020;J11;3;0;0;1
2007;2;66070074;CZ032;J11;1;0;0;1
2021;2;66005009;CZ080;J10;1;0;0;1
2014;2;66015019;CZ063;J11;3;0;0;1
2014;2;66015019;CZ064;J11;1;0;0;1
2014;2;66015019;CZ071;J11;3;0;0;1
2007;2;66070074;CZ042;J11;1;0;0;1
2021;2;66010014;CZ072;J11;1;0;0;1
2014;2;66005009;CZ063;J11;1;0;0;6
1996;2;66035039;CZ099;J11;3;0;0;19
2021;2;66000004;CZ020;J11;1;0;0;1
2014;2;66005009;CZ072;J10;3;0;0;1
2021;2;66000004;CZ041;J11;2;0;0;1
2014;2;66005009;CZ080;J11;1;0;0;3
2014;2;66005009;CZ080;J11;2;0;0;1
2014;2;66010014;CZ042;J11;3;0;0;4
2021;2;66000004;CZ072;J11;1;0;0;2
2014;2;66010014;CZ063;J11;1;0;0;7
2014;2;66010014;CZ063;J11;3;0;0;1
2021;2;66015019;CZ020;J11;1;0;0;1
2007;2;66070074;CZ052;J11;1;0;0;1
1996;2;66000004;CZ099;J10;1;0;0;8
1996;2;66000004;CZ099;J10;2;0;0;1
1996;2;66000004;CZ099;J11;1;0;0;172
1996;2;66000004;CZ099;J11;1;2;0;1
2007;2;66070074;CZ063;J11;1;0;0;1
2007;2;66070074;CZ063;J11;2;0;0;1
1996;2;66005009;CZ099;J10;3;0;0;5
1996;2;66005009;CZ099;J11;2;0;0;20
1996;2;66005009;CZ099;J11;3;0;0;98
1996;2;66010014;CZ099;J10;3;0;0;6
1996;2;66010014;CZ099;J11;1;0;0;90
1996;2;66010014;CZ099;J11;3;1;0;1
2021;2;66005009;CZ042;J11;3;0;0;2
1996;2;66045049;CZ099;J11;1;0;0;5
1996;2;66045049;CZ099;J11;3;0;0;12
2007;2;66070074;CZ031;J11;3;0;0;1
2014;2;66010014;CZ064;J11;3;0;0;1
2014;2;66010014;CZ072;J10;3;0;0;1
2014;2;66010014;CZ072;J11;3;0;0;1
1996;2;66050054;CZ099;J11;1;0;0;8
1996;2;66050054;CZ099;J11;2;0;0;3
1996;2;66050054;CZ099;J11;3;0;0;6
2021;2;66005009;CZ080;J11;1;0;0;1
2007;2;66070074;CZ051;J11;1;0;0;1
2014;2;66010014;CZ080;J11;1;0;0;2
2013;2;66080084;CZ053;J10;1;0;0;1
2007;2;66070074;CZ072;J11;1;0;0;2
2007;2;66075079;CZ020;J11;1;0;0;1
2007;2;66075079;CZ020;J11;3;0;0;1
2007;2;66070074;CZ063;J11;3;0;0;1
2014;2;66015019;CZ020;J11;1;0;0;2
2014;2;66015019;CZ020;J11;2;0;0;1
2021;2;66010014;CZ042;J11;3;0;0;1
2014;2;66015019;CZ042;J11;1;0;0;3
1996;2;66055059;CZ099;J10;1;0;0;1
1996;2;66055059;CZ099;J10;2;0;0;1
2014;2;66015019;CZ063;J11;1;0;0;3
1996;2;66060064;CZ099;J10;2;0;0;1
1996;2;66060064;CZ099;J11;2;0;0;7
1996;2;66060064;CZ099;J11;3;0;0;13
2020;2;66070074;CZ053;J10;3;0;0;2
2007;2;66075079;CZ031;J11;2;0;0;1
2014;2;66025029;CZ020;J11;1;0;0;1
1996;2;66020024;CZ099;J11;2;0;0;9
2007;2;66075079;CZ041;J11;3;0;0;1
2014;2;66025029;CZ051;J10;3;0;0;1
1996;2;66025029;CZ099;J11;3;0;0;43
1996;2;66025029;CZ099;J11;3;2;0;1
2013;2;66080084;CZ064;J10;3;0;0;1
2014;2;66015019;CZ071;J11;1;0;0;4
2014;2;66015019;CZ072;J11;1;0;0;2
2014;2;66015019;CZ080;J11;3;0;0;2
2007;2;66075079;CZ020;J10;1;0;0;1
2014;2;66020024;CZ020;J11;1;0;0;1
2007;2;66075079;CZ031;J11;3;0;0;1
2007;2;66075079;CZ042;J11;1;0;0;1
2007;2;66075079;CZ042;J11;2;0;0;2
2020;2;66070074;CZ064;J10;1;0;0;3
2020;2;66070074;CZ064;J10;3;0;0;5
2007;2;66075079;CZ052;J11;1;0;0;1
2007;2;66075079;CZ063;J11;3;0;0;1
1996;2;66030034;CZ099;J11;1;0;0;3
1996;2;66030034;CZ099;J11;2;0;0;2
2014;2;66020024;CZ042;J11;1;0;0;1
1996;2;66065069;CZ099;J10;3;0;0;2
1996;2;66065069;CZ099;J11;1;0;0;13
1996;2;66070074;CZ099;J10;3;0;0;2
2013;2;66080084;CZ071;J10;1;0;0;1
1996;2;66035039;CZ099;J11;2;0;0;6
1996;2;66040044;CZ099;J11;3;0;0;9
2007;2;66080084;CZ010;J11;2;0;0;1
1994;1;66065069;CZ099;J10;1;0;0;1
1994;1;66065069;CZ099;J11;2;0;0;3
1994;1;66065069;CZ099;J11;3;0;0;9
1996;2;66075079;CZ099;J11;1;0;0;14
1996;2;66075079;CZ099;J11;2;0;0;7
1996;2;66075079;CZ099;J11;3;0;1;1
2007;2;66075079;CZ063;J11;1;0;0;1
1996;2;66080084;CZ099;J11;2;0;1;1
1996;2;66080084;CZ099;J11;3;0;0;17
2014;2;66025029;CZ042;J11;1;0;0;1
2020;2;66070074;CZ071;J10;1;0;0;2
1996;2;66045049;CZ099;J10;3;0;0;3
1996;2;66050054;CZ099;J10;2;0;0;1
1996;2;66085089;CZ099;J10;1;0;1;1
1996;2;66085089;CZ099;J11;1;0;1;1
1996;2;66085089;CZ099;J11;3;0;1;1
2007;2;66075079;CZ072;J11;2;0;0;1
1996;2;66090094;CZ099;J10;1;0;0;1
1996;2;66090094;CZ099;J11;1;0;1;2
1996;2;66090094;CZ099;J11;2;0;0;1
1996;2;66090094;CZ099;J11;3;0;0;4
1996;2;66095999;CZ099;J11;1;0;0;1
1997;1;66000004;CZ099;J10;1;0;0;6
1997;1;66000004;CZ099;J10;2;0;0;1
1997;1;66000004;CZ099;J11;3;2;0;1
