Datum - Zlínský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
05.12.2023;146;70;6;14;2;2;364;19;383;1;2;1;1;6;4;11;8;8;13;15;19;18;6;6;6;10;11;0;0;0;0;0;1;0;0;2;0;2;1;0;3;7;15;16;12;10;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;3;0;2;3;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
06.12.2023;134;70;6;7;1;1;364;17;381;1;1;1;1;6;7;6;10;11;13;18;16;3;7;12;9;9;3;0;0;0;0;0;1;0;0;2;0;2;0;1;4;7;13;14;13;12;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
07.12.2023;149;68;6;10;2;;328;18;346;10;1;3;8;6;6;11;10;13;13;11;15;14;6;6;6;3;7;0;0;0;0;0;1;0;0;2;0;1;0;2;4;8;12;12;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.12.2023;140;65;5;9;0;1;309;23;332;3;2;3;6;3;2;13;7;12;7;14;14;7;13;7;16;4;6;1;0;0;0;0;0;0;0;2;0;1;0;1;4;10;12;10;14;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
09.12.2023;12;59;6;11;1;;17;1;18;1;0;0;0;0;0;0;0;1;0;1;0;1;2;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;5;12;12;9;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.12.2023;19;63;5;11;0;;29;0;29;0;0;0;0;1;0;0;0;0;2;0;0;1;1;2;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;5;12;13;10;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2023;232;75;6;16;2;;562;21;583;5;1;2;1;14;9;10;12;7;16;23;33;27;17;26;10;9;9;1;0;0;0;0;0;0;0;0;1;1;0;2;5;12;15;14;16;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;3;4;3;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2023;161;76;7;13;2;1;369;24;393;5;2;1;2;3;8;10;12;7;12;19;14;15;14;12;11;9;5;0;0;0;0;0;0;0;0;0;1;0;0;2;5;12;16;14;17;8;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
13.12.2023;163;81;8;15;1;;381;19;400;2;2;3;3;9;7;8;6;10;15;10;17;14;12;16;14;4;11;0;1;0;0;0;0;0;0;0;1;0;1;2;4;11;13;18;18;11;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2023;140;83;7;12;0;;317;15;332;0;5;0;3;1;5;11;6;13;7;12;11;10;14;12;18;4;8;0;1;0;0;0;0;0;0;0;1;0;1;2;3;7;17;22;16;12;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.12.2023;139;83;7;10;0;;311;21;332;6;0;2;1;9;5;7;6;10;7;8;9;19;10;18;8;9;5;0;1;0;0;0;0;1;0;0;1;0;0;3;3;6;18;21;17;11;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2023;12;78;8;13;1;;10;2;12;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;2;1;4;0;0;0;0;1;0;0;0;0;1;0;1;4;3;6;17;18;15;11;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.12.2023;8;72;8;4;0;;13;0;13;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;0;1;0;1;0;0;1;0;0;0;0;0;0;1;3;3;5;16;16;14;12;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2023;201;89;12;21;5;2;465;14;479;6;1;2;1;5;6;5;11;18;22;19;13;20;14;23;18;9;8;0;1;0;0;1;0;0;0;0;0;0;1;6;3;9;20;17;14;15;2;0;0;0;0;0;0;0;0;0;0;0;2;0;4;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;4;4;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
19.12.2023;130;78;12;3;1;1;350;13;363;2;2;4;2;2;6;6;6;6;12;10;15;10;11;13;7;9;7;0;0;0;0;0;0;0;0;0;1;0;2;5;3;6;17;14;15;14;1;0;0;0;0;0;0;0;0;0;0;0;2;1;3;2;1;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20.12.2023;99;67;9;6;1;;277;15;292;4;0;0;1;3;7;4;5;9;14;5;7;9;8;7;8;6;2;0;0;0;0;1;0;0;0;0;1;0;2;4;2;5;15;11;10;15;1;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.12.2023;101;65;7;10;0;1;289;17;306;2;0;0;0;2;4;7;4;6;7;4;7;8;16;16;11;4;3;0;0;0;0;1;0;0;0;0;0;0;2;4;2;6;16;12;10;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
22.12.2023;84;62;7;8;1;;249;19;268;5;0;0;1;3;3;2;7;3;6;4;7;6;9;11;9;6;2;0;0;0;0;1;0;0;0;1;2;0;2;5;2;7;10;10;9;11;2;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2023;12;49;9;8;2;2;26;2;28;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;4;1;2;0;0;0;0;0;0;0;0;1;1;0;3;2;1;7;8;10;4;10;2;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
24.12.2023;7;39;7;4;0;1;24;0;24;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;1;1;0;2;1;1;6;6;9;4;8;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25.12.2023;7;37;5;5;0;;17;1;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;1;1;0;2;0;1;6;5;8;7;6;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.12.2023;6;36;5;2;0;2;13;0;13;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;1;1;6;5;7;7;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
27.12.2023;96;43;6;11;1;;308;12;320;6;2;0;1;5;0;4;1;1;3;13;8;8;10;13;9;9;3;0;0;0;0;0;1;0;0;1;1;0;1;1;1;6;7;7;10;6;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.12.2023;64;45;7;12;1;2;238;18;256;4;0;0;0;0;0;4;2;5;5;6;6;7;10;4;4;0;6;1;0;0;0;0;1;0;0;1;1;0;0;2;2;8;5;7;9;8;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
29.12.2023;61;45;5;11;0;;204;11;215;1;0;0;2;1;2;3;4;5;3;7;3;5;6;5;5;3;6;0;0;0;0;0;0;0;0;0;1;0;1;1;3;8;6;4;10;11;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.12.2023;9;40;5;4;0;;13;0;13;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;4;0;0;0;0;0;0;0;0;0;1;0;0;1;3;5;5;3;9;13;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.12.2023;5;39;5;2;2;;21;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;3;4;4;3;10;13;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2024;9;42;4;6;0;2;7;0;7;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;1;2;2;0;0;0;0;0;0;1;0;0;1;0;0;1;3;4;7;3;9;13;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
02.01.2024;93;42;5;7;1;;420;12;432;4;0;0;0;5;5;2;5;7;12;5;9;5;6;8;9;4;7;0;0;0;0;0;0;1;0;0;1;0;0;1;4;4;5;4;7;15;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2024;61;39;4;4;1;;303;11;314;1;0;1;1;2;0;5;4;2;5;4;8;3;5;7;5;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;3;5;6;4;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2024;46;37;4;6;0;;236;35;271;0;0;1;0;1;1;4;2;4;2;3;3;2;2;5;10;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;7;7;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.2024;40;35;4;6;0;;243;9;252;1;1;0;1;0;1;3;2;2;1;4;2;4;4;3;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;8;6;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2024;4;28;2;2;0;;16;1;17;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;5;5;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.01.2024;2;27;2;1;0;;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;6;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.01.2024;48;30;4;4;2;1;287;9;296;0;1;0;1;1;3;3;3;3;4;5;2;8;5;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;4;7;4;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
09.01.2024;32;27;4;1;0;;192;7;199;0;0;0;1;2;2;2;0;3;3;0;5;0;6;1;4;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;5;4;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2024;24;30;4;9;1;;160;8;168;1;0;0;0;0;0;1;2;1;1;2;2;0;1;5;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;4;7;7;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.01.2024;17;25;4;3;0;;161;6;167;1;1;0;0;1;0;0;0;1;1;1;2;2;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;4;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.01.2024;19;23;4;4;0;;153;3;156;1;1;0;0;0;0;0;0;1;1;3;1;1;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;6;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2024;2;19;4;2;0;;5;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.01.2024;5;20;4;2;0;;11;0;11;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;4;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.01.2024;24;19;4;1;0;;307;9;316;0;1;0;0;2;0;1;1;1;0;4;3;5;3;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;4;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.2024;20;21;3;4;0;;222;6;228;4;0;1;0;2;2;0;0;1;1;0;2;1;0;3;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
