Datum - Středočeský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
29.10.2021;623;88;24;15;4;1;10389;5155;15544;11;59;88;47;20;32;41;33;72;63;36;39;17;22;18;15;4;5;1;2;0;0;2;0;0;2;3;6;4;2;8;8;9;12;15;6;9;0;0;0;0;0;0;0;1;1;1;2;1;2;4;3;4;3;1;1;0;0;0;0;0;0;0;1;1;2;0;0;2;1;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
30.10.2021;643;85;25;6;3;1;4341;6061;10402;9;73;97;55;23;33;48;33;78;64;30;35;23;15;9;7;1;3;7;1;0;0;1;0;0;2;3;6;4;2;7;6;10;11;14;6;12;0;0;0;0;0;0;0;1;1;1;2;0;2;3;4;4;3;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31.10.2021;348;99;25;18;2;1;4563;3107;7670;8;33;61;32;8;24;10;23;33;36;21;11;11;8;5;1;1;7;15;1;0;0;1;0;0;2;2;7;4;3;8;7;10;13;16;8;17;0;0;0;0;0;0;0;1;0;1;2;0;3;3;3;5;3;1;3;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01.11.2021;807;122;31;26;6;4;5968;9277;15245;15;56;130;60;28;44;55;53;113;74;46;41;31;20;14;11;7;8;1;0;0;1;1;0;0;2;2;8;5;4;7;11;16;15;20;11;19;0;0;0;0;0;0;0;1;0;1;3;0;3;3;6;6;3;2;3;0;0;0;1;0;0;0;0;0;1;2;1;0;4;6;2;4;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
02.11.2021;1210;135;30;25;6;4;4086;8544;12630;21;92;190;106;49;53;79;106;150;114;85;48;28;38;23;13;7;7;1;1;0;1;3;0;0;2;3;10;5;4;6;13;22;17;20;11;17;0;0;0;0;1;0;0;1;0;1;3;0;3;3;7;4;3;1;3;0;1;0;0;2;0;0;0;1;2;1;1;0;2;6;4;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0
03.11.2021;1158;153;29;35;4;1;4917;5300;10217;29;96;164;89;52;46;75;104;137;123;66;33;34;24;27;33;15;8;3;1;0;1;3;0;0;4;6;11;8;5;7;16;22;20;21;12;16;0;0;0;0;0;0;0;1;0;1;3;0;3;4;7;4;1;2;3;0;1;0;0;0;0;0;2;3;3;3;2;1;3;3;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
04.11.2021;1013;164;33;27;7;4;5327;6044;11371;23;62;135;84;45;52;76;83;116;98;59;54;32;30;20;16;13;10;5;2;0;1;2;0;0;4;5;10;6;8;7;15;22;20;26;17;19;0;0;0;0;0;0;0;0;0;2;3;0;3;4;6;5;3;4;3;0;1;0;1;0;0;0;0;0;2;1;3;0;1;2;1;5;6;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0
05.11.2021;1009;176;37;33;5;;8591;6820;15411;24;69;131;94;45;52;63;90;94;102;63;44;33;31;32;23;13;4;2;2;1;1;4;0;0;6;5;11;8;9;11;15;23;16;26;21;17;0;0;0;0;0;0;0;0;0;2;3;1;3;5;8;6;3;4;2;0;0;1;0;2;0;0;2;1;1;2;2;4;3;3;0;3;8;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.11.2021;774;172;40;20;7;4;5005;5236;10241;17;88;129;67;41;26;43;62;81;80;36;22;11;21;13;16;8;5;8;1;0;1;4;0;2;6;6;10;11;8;11;18;23;13;23;19;16;0;0;0;0;0;0;0;0;0;2;4;1;3;3;8;7;5;5;2;0;0;0;0;0;0;2;0;1;1;3;1;0;4;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0
07.11.2021;441;190;41;30;4;2;3337;3136;6473;10;56;95;30;14;10;32;20;39;42;35;18;9;10;8;2;3;6;2;1;0;1;2;1;3;6;7;11;9;12;11;19;25;16;23;23;20;0;0;0;0;0;0;0;0;0;3;4;2;2;3;8;7;4;6;2;0;0;0;0;0;1;1;0;1;1;0;4;1;1;3;3;4;4;6;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
08.11.2021;1087;223;47;44;9;1;6812;7053;13865;18;109;227;98;40;51;53;73;111;85;49;52;37;31;26;14;3;7;3;0;0;2;2;0;3;8;7;12;14;10;12;23;28;27;25;26;24;0;0;0;0;0;0;1;0;0;4;4;3;1;5;9;8;5;6;1;0;0;0;1;0;0;0;2;0;2;5;0;2;4;4;13;3;3;5;0;0;0;0;0;0;1;0;0;1;0;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
09.11.2021;1866;232;44;34;6;4;5168;10906;16074;45;227;357;153;63;88;96;151;156;167;89;69;61;38;53;26;15;11;1;0;0;2;2;1;3;8;8;15;16;10;12;22;26;26;29;25;27;0;0;0;0;0;0;1;0;0;3;4;3;1;4;9;9;5;4;1;0;0;0;0;0;1;0;0;1;4;4;2;3;3;1;3;6;1;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
10.11.2021;1802;248;43;35;6;3;5233;9636;14869;45;184;342;166;63;103;97;126;171;146;90;70;57;45;45;28;9;13;2;0;0;2;3;2;5;7;9;15;15;10;14;24;28;29;28;25;32;0;0;0;0;0;1;0;0;0;3;2;2;1;4;10;8;7;4;1;0;0;0;0;1;1;2;0;1;0;1;1;3;5;3;5;3;3;6;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
11.11.2021;1142;244;47;29;7;5;6022;9473;15495;36;132;214;90;38;39;70;80;105;80;67;47;48;38;25;11;9;7;6;0;1;2;2;1;2;5;11;13;13;8;13;24;31;36;28;26;28;0;0;0;0;0;1;0;0;0;2;2;1;1;6;13;9;7;4;1;0;0;1;0;0;0;0;0;2;1;1;1;0;3;5;8;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0
12.11.2021;1584;274;54;54;11;6;8435;10725;19160;39;143;270;147;50;79;111;123;162;129;93;57;43;55;39;20;9;11;4;1;1;2;2;2;2;6;11;14;12;11;17;28;36;43;29;25;32;0;0;0;0;0;1;0;0;0;2;3;3;3;6;15;10;6;4;1;0;1;0;0;1;1;1;1;1;2;1;4;4;7;7;9;5;2;7;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0
13.11.2021;1432;281;54;33;7;4;5206;7414;12620;39;161;265;98;56;52;84;98;153;142;82;44;41;38;41;13;9;6;10;2;1;2;2;2;3;7;11;15;15;11;15;25;35;43;30;27;35;0;0;0;0;0;0;0;0;0;2;5;4;3;6;13;11;6;3;1;0;1;0;0;0;0;1;1;0;2;4;2;2;2;3;3;3;3;6;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0
14.11.2021;857;294;59;27;6;8;3201;5006;8207;22;144;185;58;23;28;44;69;87;73;24;25;22;16;15;12;4;3;3;2;1;0;3;2;4;8;12;16;18;11;14;27;32;49;32;27;36;0;0;0;0;0;0;0;0;0;2;6;4;4;6;13;12;6;4;2;0;0;0;0;1;0;1;1;2;1;3;1;1;3;1;6;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;2;0
15.11.2021;1301;338;60;61;10;5;6474;10695;17169;36;186;217;84;45;51;54;97;141;134;65;43;39;29;31;19;10;16;4;4;1;1;3;4;5;8;13;14;19;15;19;31;38;50;37;30;46;0;1;0;0;0;0;0;0;0;0;6;4;5;8;13;9;6;4;4;0;2;0;1;0;2;1;0;1;0;4;4;5;5;6;7;7;4;12;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0
16.11.2021;2828;374;66;82;12;6;6127;14739;20866;66;393;541;240;102;107;141;200;263;257;155;100;76;54;50;34;19;28;2;3;0;3;1;4;6;10;12;15;20;15;18;35;42;51;42;41;56;0;0;0;1;0;0;0;0;0;1;5;4;7;11;14;11;4;5;3;0;0;0;2;0;0;3;3;0;2;2;3;2;7;5;12;11;15;15;0;0;0;1;0;0;0;0;0;1;0;0;2;3;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;1;0
17.11.2021;2060;362;60;33;6;4;3318;11081;14399;42;294;436;145;62;78;105;162;207;214;90;72;47;43;29;15;8;6;5;1;1;2;1;5;7;10;9;15;18;17;16;30;45;52;46;35;52;0;0;0;1;0;0;0;1;0;1;5;5;4;10;13;9;5;3;3;0;0;1;0;0;1;3;0;0;1;0;2;3;1;6;7;5;0;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0
18.11.2021;1696;375;60;37;7;8;5942;10852;16794;49;216;339;117;49;55;89;169;171;139;85;57;46;35;36;18;10;8;8;1;1;2;2;5;7;7;7;14;19;17;14;32;47;57;49;38;56;0;0;0;2;0;0;0;1;0;1;2;5;5;12;13;8;5;3;3;0;1;0;1;1;1;0;0;1;1;4;0;0;2;6;6;4;3;6;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;0
19.11.2021;2748;370;67;60;12;6;7749;13477;21226;78;278;440;198;91;126;162;233;296;284;160;111;62;84;63;33;25;18;6;2;1;2;1;4;4;8;9;12;18;20;13;30;44;64;50;38;50;0;0;0;2;0;0;0;1;3;1;2;5;5;11;14;12;5;3;3;0;1;0;0;0;0;0;2;4;5;0;4;1;3;4;13;9;8;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0
20.11.2021;2105;357;75;43;12;6;4521;11677;16198;65;258;363;145;85;79;134;159;225;206;96;91;54;37;37;37;14;15;5;1;1;2;0;2;3;7;6;12;17;18;14;34;42;63;47;33;55;0;0;0;1;0;0;0;2;3;1;2;5;6;12;16;16;6;3;2;0;0;1;0;0;0;0;1;0;1;4;0;4;5;2;6;6;5;8;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;0;0
